nodeid,OutAmount,OutValue,OutTransFee,InAmount,InValue,InTransFee,nodelabel
8519,441.0,52705.95,10915.236,182.0,12028.509,2624.611,0.0
8520,279.0,1072.07,406.08,41.0,0.0,51.5,0.0
8521,28.0,0.0,368.23,6.0,0.0,105.873,0.0
8522,44.0,0.0,3.404,155.0,0.0,11.379,0.0
8523,16.0,1977.31,209.225,17.0,1877.33,385.161,0.0
8524,20.0,5155.48,260.68,34.0,32156.41,404.163,0.0
8525,7008.0,0.0,916.02,611.0,0.0,92.19,0.0
8526,110.0,62886.794,1769.746,292.0,32088.81,1596.472,0.0
8527,26.0,7694.876,145.277,841.0,3062.805,598.364,0.0
8528,43.0,772.823,229.956,54.0,2063.21,299.405,0.0
8529,84.0,53695.56,1622.205,149.0,28361.883,1739.36,0.0
8530,89.0,26094.04,828.881,229.0,73656.535,4404.835,0.0
8531,21.0,6262.51,78.477,33.0,29307.31,278.046,0.0
8532,553.0,12474.29,464.87,629.0,5618.805,751.887,0.0
8533,31.0,43682.73,339.461,34.0,15592.046,524.454,0.0
8534,17.0,5009.65,272.115,29.0,10845.835,187.563,0.0
8535,31.0,0.0,83.96,28.0,7597.81,126.66,0.0
8536,62.0,834.47,243.826,122.0,3731.081,818.201,0.0
8537,255.0,15322.23,4530.7,33.0,1286.985,127.187,0.0
8538,307.0,0.0,1437.69,150.0,0.0,302.37,0.0
8539,41.0,77585.92,335.011,927.0,22671.966,1150.643,0.0
8540,126.0,21027.58,2163.03,125.0,528.73,1330.13,0.0
8541,42.0,13985.09,369.59,45.0,13403.785,378.054,0.0
8542,136.0,10482.688,418.213,542.0,20331.698,521.606,0.0
8543,18.0,3256.3,294.08,80.0,1159.171,983.969,0.0
8544,42.0,0.0,610.6,25.0,0.0,258.039,0.0
8545,61.0,0.0,161.82,464.0,72.8,412.892,0.0
8546,45.0,18436.659,887.311,73.0,7245.44,1241.275,0.0
8547,31.0,7353.84,383.695,52.0,3906.608,372.468,0.0
8548,118.0,0.0,314.785,122.0,42.42,154.84,0.0
8549,60.0,6069.4,728.505,60.0,3032.765,814.955,0.0
8550,93.0,5228.28,573.82,24.0,28178.04,709.669,0.0
8551,11.0,4339.72,161.074,45.0,13313.87,384.907,0.0
8552,0.0,0.0,0.0,225.0,0.0,12500.95,0.0
8553,60.0,4519.21,1257.705,50.0,2622.598,365.3,0.0
8554,14.0,2229.832,159.084,65.0,3564.12,890.731,0.0
8555,26.0,8540.165,426.112,32.0,20922.71,303.935,0.0
8556,41.0,5668.12,385.13,49.0,6312.13,1074.92,0.0
8557,14.0,0.0,172.81,124.0,19106.81,3126.52,0.0
8558,261.0,0.0,628.87,7.0,0.0,11.97,0.0
8559,262.0,0.0,16.88,1.0,0.0,3.3,0.0
8560,13.0,2598.783,160.341,72.0,7395.32,359.516,0.0
8561,122.0,6384.8,175.44,260.0,249.57,642.26,0.0
8562,341.0,18870.66,4895.74,173.0,0.0,1819.6,0.0
8563,14.0,8841.11,220.595,36.0,172.51,251.624,0.0
8564,21.0,20981.63,196.776,25.0,19178.75,164.099,0.0
8565,24.0,21474.688,306.67,57.0,52.62,354.8,0.0
8566,38.0,0.0,449.44,7.0,0.0,15.92,0.0
8567,37.0,31210.0,713.46,35.0,11918.705,361.252,0.0
8568,56.0,1630.66,321.96,45.0,4470.705,565.043,0.0
8569,1174.0,59806.49,11998.365,596.0,6757.81,3344.195,0.0
8570,7.0,2852.77,61.9,26.0,20749.23,133.582,0.0
8571,40.0,3852.61,56.27,24.0,32.64,42.01,0.0
8572,122.0,0.0,478.724,111.0,61310.86,1060.025,0.0
8573,16.0,126.94,56.642,58.0,6128.955,1331.801,0.0
8574,13.0,5228.295,112.205,13.0,2644.22,1564.38,0.0
8575,51.0,8203.59,1030.46,1136.0,6561.75,233.57,0.0
8576,1001.0,0.0,144.09,0.0,0.0,0.0,0.0
8577,13.0,6972.01,220.92,40.0,5224.718,441.046,0.0
8578,51.0,20972.665,373.216,60.0,22493.534,660.423,0.0
8579,29.0,4752.676,525.875,48.0,4595.536,469.437,0.0
8580,43.0,30257.97,332.86,41.0,5900.92,267.975,0.0
8581,31.0,3783.806,323.47,38.0,1954.17,263.239,0.0
8582,48.0,376.79,453.65,14.0,0.0,58.78,0.0
8583,52.0,5431.09,1066.398,271.0,7767.16,585.188,0.0
8584,1.0,754.24,21.31,425.0,53.72,487.18,0.0
8585,23.0,3780.995,406.88,39.0,2415.45,577.102,0.0
8586,25.0,13051.005,304.115,24.0,7252.73,315.901,0.0
8587,28.0,61191.25,413.503,54.0,47501.8,745.403,0.0
8588,37492.0,190516.005,10496.301,36332.0,191525.178,10144.002,0.0
8589,31.0,0.0,208.811,78.0,16917.38,537.696,0.0
8590,211.0,0.0,12.9,1.0,0.0,2.8,0.0
8591,47.0,33958.45,924.08,57.0,80027.39,583.213,0.0
8592,25.0,19403.84,227.94,103.0,6570.535,436.619,0.0
8593,27.0,0.0,163.75,47.0,10504.59,158.02,0.0
8594,5281.0,4857.74,16099.125,414.0,728.83,12480.658,0.0
8595,34.0,8582.37,438.28,93.0,2125.7,389.93,0.0
8596,116.0,108.09,225.76,64.0,0.0,402.42,0.0
8597,29.0,1023.229,242.775,41.0,1915.85,184.402,0.0
8598,19.0,93598.35,442.28,35.0,65825.12,293.08,0.0
8599,111.0,58349.537,945.321,197.0,79739.309,1889.889,0.0
8600,43.0,4415.78,311.205,47.0,4366.88,255.677,0.0
8601,17.0,10207.63,117.54,65.0,2301.72,193.172,0.0
8602,21.0,3347.1,380.672,332.0,3587.54,485.316,0.0
8603,202.0,0.0,16.41,1.0,0.0,3.93,0.0
8604,13803.0,0.0,143589.211,9.0,0.0,993.75,0.0
8605,26.0,0.0,127.485,187.0,12061.18,2616.385,0.0
8606,79.0,2803.73,1344.57,54.0,0.0,290.98,0.0
8607,83.0,349.825,278.075,45.0,0.0,61.47,0.0
8608,19.0,14129.691,282.19,62.0,6582.66,630.43,0.0
8609,26.0,2804.327,194.781,29.0,1553.437,202.323,0.0
8610,62.0,45975.72,2488.37,21.0,4208.66,810.737,0.0
8611,319.0,1164.71,1309.67,553.0,78.895,1174.46,0.0
8612,260.0,35208.614,1355.357,301.0,68478.593,1634.369,0.0
8613,141.0,82722.34,2643.97,83.0,1855.33,1393.806,0.0
8614,29.0,41661.791,462.747,71.0,11965.108,238.143,0.0
8615,29.0,7832.56,349.165,111.0,17826.79,859.963,0.0
8616,37.0,41028.43,643.293,32.0,34600.41,547.882,0.0
8617,39.0,48394.21,390.665,27.0,65562.12,350.271,0.0
8618,49.0,43998.6,676.75,54.0,41107.0,755.96,0.0
8619,34.0,1275.93,211.615,47.0,4043.684,163.58,0.0
8620,61.0,184791.568,411.338,122.0,4621.193,1682.368,0.0
8621,6.0,488.482,66.18,53.0,8531.307,627.335,0.0
8622,15.0,15130.93,436.6,74.0,6389.7,369.902,0.0
8623,277.0,468945.65,4162.36,21.0,3084.71,445.159,0.0
8624,179.0,443.41,351.28,81.0,0.0,132.51,0.0
8625,32.0,3838.315,489.39,41.0,29241.327,648.24,0.0
8626,26.0,339.059,174.949,20.0,2191.815,229.162,0.0
8627,32.0,4158.154,290.759,45.0,3073.68,335.012,0.0
8628,40.0,24018.11,420.595,40.0,10661.805,135.975,0.0
8629,156.0,33651.427,1640.047,124.0,16777.785,6788.477,0.0
8630,18.0,130306.49,374.14,37.0,31295.81,1534.34,0.0
8631,43.0,23442.98,524.965,63.0,13416.809,496.902,0.0
8632,34.0,12266.615,531.485,38.0,2252.695,358.417,0.0
8633,16.0,10766.566,121.904,66.0,12266.9,505.445,0.0
8634,34.0,17922.13,323.89,44.0,10594.21,151.908,0.0
8635,32.0,668.29,245.183,101.0,4099.26,392.414,0.0
8636,13.0,8417.868,166.79,31.0,2243.23,242.57,0.0
8637,201.0,0.0,12.27,1.0,0.0,3.61,0.0
8638,206.0,0.0,21.85,106.0,0.0,14.022,0.0
8639,19.0,14324.41,252.93,33.0,22881.03,128.303,0.0
8640,30.0,16374.847,1017.864,60.0,5913.44,907.081,0.0
8641,136.0,12397.522,967.374,462.0,25828.116,2058.386,0.0
8642,199.0,15356.471,1199.844,266.0,11024.82,3416.298,0.0
8643,35.0,5754.71,1019.115,33.0,3874.625,1024.385,0.0
8644,65.0,6926.34,249.32,117.0,7522.48,492.53,0.0
8645,229.0,0.0,12.1,1.0,0.0,2.85,0.0
8646,191.0,0.0,15.83,1.0,0.0,3.81,0.0
8647,68.0,10631.053,951.825,83.0,3225.26,891.537,0.0
8648,10.0,1801.86,220.55,172.0,9310.879,356.588,0.0
8649,129.0,16.5,861.11,136.0,0.0,316.13,0.0
8650,64.0,90953.3,852.73,69.0,35727.01,793.287,0.0
8651,90.0,992.29,456.78,87.0,11312.367,367.535,0.0
8652,42.0,16982.335,255.059,49.0,14246.615,297.937,0.0
8653,152.0,38428.36,1494.4,80.0,12391.39,299.804,0.0
8654,38.0,17190.15,679.77,27.0,15085.94,408.16,0.0
8655,1072.0,8676.32,5537.482,578.0,10502.719,5610.161,0.0
8656,201.0,0.0,12.24,1.0,0.0,2.15,0.0
8657,32.0,6262.9,679.01,25.0,5141.53,299.94,0.0
8658,31.0,16109.033,322.105,24.0,5145.24,455.74,0.0
8659,1000.0,0.0,283.48,38.0,0.0,3.177,0.0
8660,54.0,13086.62,577.83,12917.0,46370.705,1556.521,0.0
8661,18.0,16066.594,215.307,28.0,2214.515,253.864,0.0
8662,37.0,11206.88,520.855,39.0,3668.23,891.647,0.0
8663,8.0,1459.96,125.01,54.0,4261.873,576.094,0.0
8664,3009.0,564.11,670.53,3001.0,5668.618,1585.836,0.0
8665,38.0,2436.81,521.503,180.0,16457.205,707.581,0.0
8666,12.0,695.195,87.63,134.0,19433.935,593.76,0.0
8667,27.0,14764.139,372.169,86.0,25849.285,905.554,0.0
8668,56.0,4536.92,513.19,35.0,7333.6,292.464,0.0
8669,10.0,0.0,24.55,93.0,0.0,81.94,0.0
8670,66.0,28349.388,706.748,75.0,26288.915,2308.939,0.0
8671,17.0,8715.17,400.73,28.0,8376.04,526.0,0.0
8672,271.0,0.0,20.56,1.0,0.0,4.1,0.0
8673,20.0,1694.24,63.726,57.0,3975.48,464.108,0.0
8674,201.0,0.0,12.76,1.0,0.0,3.75,0.0
8675,19.0,10213.77,228.269,38.0,43192.785,242.187,0.0
8676,44.0,0.0,389.24,60.0,0.0,113.87,0.0
8677,123.0,5956.975,220.493,25.0,5257.74,316.801,0.0
8678,21.0,22242.845,231.855,84.0,22486.785,360.52,0.0
8679,17.0,0.0,67.72,120.0,28367.77,748.158,0.0
8680,36.0,798.01,548.205,47.0,43916.359,569.425,0.0
8681,28.0,10192.93,360.795,34.0,19505.43,389.601,0.0
8682,135.0,5123.039,225.616,54.0,10434.141,587.398,0.0
8683,25.0,0.0,24.63,37.0,2871.34,535.351,0.0
8684,51.0,1390.735,396.475,44.0,4695.125,333.31,0.0
8685,10.0,4910.62,160.746,32.0,36254.78,358.424,0.0
8686,128.0,31256.68,1209.233,148.0,14101.66,474.03,0.0
8687,45.0,5859.604,331.379,149.0,3554.044,529.898,0.0
8688,206.0,0.0,21.78,108.0,0.0,14.386,0.0
8689,64.0,8955.743,473.468,80.0,19184.21,891.902,0.0
8690,38.0,814.53,440.2,52.0,0.0,100.87,0.0
8691,117.0,0.0,8.616,126.0,0.0,24.275,0.0
8692,110.0,10.58,186.58,54.0,0.0,94.27,0.0
8693,35.0,18057.337,327.094,25.0,5805.155,779.645,0.0
8694,1.0,0.0,3.74,48.0,5646.98,492.02,0.0
8695,201.0,0.0,14.66,1.0,0.0,3.59,0.0
8696,55.0,31229.97,885.04,16.0,29416.32,105.85,0.0
8697,55.0,9583.631,418.793,146.0,26836.753,645.179,0.0
8698,31.0,0.0,65.935,286.0,178152.73,3785.309,0.0
8699,49.0,14568.52,846.195,97.0,20160.621,693.141,0.0
8700,64.0,298612.919,1337.531,80.0,111882.299,1038.728,0.0
8701,59.0,61519.805,735.84,59.0,90090.595,928.535,0.0
8702,286.0,90642.65,872.7,160.0,47659.24,351.766,0.0
8703,201.0,0.0,15.04,1.0,0.0,3.68,0.0
8704,83.0,41084.3,936.5,209.0,79600.726,1162.289,0.0
8705,17.0,58005.97,180.33,61.0,32420.98,206.556,0.0
8706,76.0,0.0,25.759,125.0,0.0,106.078,0.0
8707,24.0,10056.692,477.154,20.0,5438.44,677.08,0.0
8708,61.0,1722.68,442.098,62.0,4445.827,992.963,0.0
8709,25.0,24903.02,661.835,231.0,11038.2,300.927,0.0
8710,19.0,15713.77,259.05,38.0,10578.108,381.629,0.0
8711,14.0,3696.6,145.16,31.0,2575.016,454.649,0.0
8712,191.0,0.0,15.39,1.0,0.0,4.94,0.0
8713,53.0,488.96,223.775,140.0,0.0,184.835,0.0
8714,24.0,12509.71,332.87,30.0,27421.419,326.407,0.0
8715,87.0,32411.495,1809.573,167.0,7332.27,4249.862,0.0
8716,39.0,3869.47,818.64,75.0,3566.78,862.9,0.0
8717,44.0,13813.064,270.454,5.0,0.0,11.63,0.0
8718,6.0,218.86,14.24,72.0,17698.44,811.894,0.0
8719,22.0,11491.465,257.19,61.0,11836.573,395.099,0.0
8720,411.0,10064.063,1424.725,368.0,27641.705,1528.503,0.0
8721,31.0,5425.15,470.26,352.0,14304.305,643.71,0.0
8722,63.0,1201.91,250.6,66.0,13951.325,979.875,0.0
8723,64.0,0.0,45.652,198.0,1796.94,553.481,0.0
8724,13.0,8134.14,192.232,29.0,12402.51,280.884,0.0
8725,32.0,15643.915,414.285,35.0,18906.91,490.301,0.0
8726,202.0,0.0,17.24,1.0,0.0,7.22,0.0
8727,58.0,3.04,67.422,149.0,6572.71,562.638,0.0
8728,69.0,3601.185,267.48,83.0,5463.34,286.846,0.0
8729,29.0,2718.44,52.63,50.0,18895.66,368.13,0.0
8730,29.0,5036.12,633.56,29.0,2200.04,397.688,0.0
8731,16.0,6583.27,171.32,19.0,13264.24,121.993,0.0
8732,148.0,1319.35,397.695,52.0,14410.81,516.725,0.0
8733,40.0,1185.098,308.242,43.0,1520.33,227.431,0.0
8734,1001.0,0.0,116.72,1.0,0.0,17.54,0.0
8735,54.0,7292.33,896.56,61.0,102569.48,691.588,0.0
8736,48.0,61404.16,1687.475,34.0,2998.88,454.2,0.0
8737,1.0,506.44,11.34,39.0,4949.475,268.998,0.0
8738,16.0,8676.327,164.299,75.0,14050.552,540.248,0.0
8739,64.0,16583.459,555.148,68.0,21156.094,1074.966,0.0
8740,38.0,19630.395,494.285,53.0,14159.78,488.994,0.0
8741,376.0,5336.68,889.41,53.0,0.0,94.77,0.0
8742,101.0,4174.725,815.845,155.0,3531.435,882.37,0.0
8743,139.0,0.0,12.49,1.0,0.0,4.24,0.0
8744,18.0,2062.634,304.928,32.0,1371.65,323.315,0.0
8745,18.0,8755.275,408.38,433.0,9407.765,410.517,0.0
8746,120.0,50918.495,2163.371,167.0,85433.375,1849.393,0.0
8747,51.0,16616.785,321.44,62.0,18124.883,323.814,0.0
8748,19.0,0.0,150.99,53.0,5287.2,397.439,0.0
8749,201.0,0.0,13.4,1.0,0.0,2.56,0.0
8750,1001.0,0.0,117.25,1.0,0.0,16.98,0.0
8751,41.0,8987.66,900.665,34.0,6249.38,308.035,0.0
8752,407.0,42544.31,6574.29,92.0,2578.49,714.38,0.0
8753,25.0,2257.67,633.885,28.0,1109.08,266.7,0.0
8754,202.0,0.0,20.72,1.0,0.0,6.87,0.0
8755,35.0,17754.92,324.675,37.0,12843.2,411.269,0.0
8756,78.0,12811.226,800.067,162.0,23409.74,1313.97,0.0
8757,26.0,17204.215,488.922,70.0,9260.52,615.555,0.0
8758,86.0,5609.46,1719.4,19.0,0.0,87.6,0.0
8759,212.0,17480.803,1596.297,215.0,16052.99,825.228,0.0
8760,41.0,0.0,231.798,112.0,28406.346,1994.52,0.0
8761,241.0,13060.35,2372.17,37.0,41.33,217.26,0.0
8762,5.0,32213.75,67.44,39.0,6531.22,189.118,0.0
8763,135.0,19795.04,414.541,190.0,24369.364,927.825,0.0
8764,58.0,5517.26,617.62,112.0,72067.971,1516.669,0.0
8765,55.0,4118.42,518.83,71.0,7230.9,496.986,0.0
8766,51.0,96.35,131.33,33.0,0.0,84.82,0.0
8767,49.0,13770.335,384.897,79.0,40519.495,710.611,0.0
8768,16.0,12503.5,234.738,48.0,7071.68,209.406,0.0
8769,35.0,4507.401,518.337,38.0,10656.57,274.319,0.0
8770,10.0,17306.96,104.425,21.0,12978.32,113.937,0.0
8771,11.0,811.24,215.55,27.0,2814.9,240.419,0.0
8772,50.0,3234.719,300.928,0.0,0.0,0.0,0.0
8773,64.0,2810.77,366.73,5.0,0.0,6.61,0.0
8774,104.0,27766.055,844.438,143.0,47394.172,1283.781,0.0
8775,69.0,1034.7,1014.64,55.0,1714.165,260.751,0.0
8776,26.0,14847.11,250.34,40.0,2776.04,537.673,0.0
8777,15.0,0.0,67.05,38.0,21102.665,451.123,0.0
8778,18.0,4359.11,139.69,26.0,8516.325,393.642,0.0
8779,27.0,0.0,44.11,69.0,3384.103,1263.763,0.0
8780,88.0,14504.62,806.56,88.0,290.01,467.687,0.0
8781,21.0,4216.43,231.85,57.0,4886.72,286.063,0.0
8782,77.0,2619.81,221.78,59.0,4752.325,501.449,0.0
8783,43.0,85.7,186.754,248.0,19246.362,1687.439,0.0
8784,38.0,0.0,96.08,0.0,0.0,0.0,0.0
8785,34.0,8730.48,263.13,42.0,12200.14,624.531,0.0
8786,201.0,0.0,12.88,1.0,0.0,2.26,0.0
8787,15.0,68.66,57.377,51.0,24506.55,406.164,0.0
8788,128.0,177.47,111.81,51.0,0.0,95.62,0.0
8789,32.0,4152.621,390.891,46.0,5994.021,491.265,0.0
8790,30.0,1208.21,355.14,14.0,4919.35,289.99,0.0
8791,36.0,44777.673,604.74,122.0,15923.65,731.204,0.0
8792,891.0,806431.806,8520.821,940.0,767593.12,7011.562,0.0
8793,313.0,0.0,970.02,35.0,0.0,153.85,0.0
8794,30.0,4572.27,216.187,37.0,2148.54,313.871,0.0
8795,187.0,0.0,15.26,104.0,0.0,12.925,0.0
8796,413.0,2281.025,691.895,890.0,0.0,291.18,0.0
8797,22.0,3765.56,376.875,23.0,3054.9,389.565,0.0
8798,23.0,6236.29,204.23,32.0,1495.38,270.056,0.0
8799,9.0,17510.69,240.36,44.0,28877.239,224.582,0.0
8800,70.0,5784.886,90.653,169.0,45757.485,747.552,0.0
8801,373.0,17422.52,494.373,767.0,38605.4,535.661,0.0
8802,11.0,0.0,264.1,59.0,56778.62,657.277,0.0
8803,800.0,0.0,5395.63,40.0,0.0,113.85,0.0
8804,201.0,0.0,15.33,1.0,0.0,3.75,0.0
8805,53.0,57932.1,904.055,85.0,42926.879,702.174,0.0
8806,1440.0,5925.725,692.34,1478.0,7013.73,638.724,0.0
8807,70.0,5868.81,502.995,85.0,696.39,658.91,0.0
8808,28.0,6127.86,334.42,40.0,25796.45,719.852,0.0
8809,45116.0,555172.093,11880.112,44207.0,185446.813,13779.103,0.0
8810,8.0,219.975,65.965,44.0,7643.47,166.966,0.0
8811,23.0,4513.32,304.197,86.0,6351.686,706.353,0.0
8812,27.0,3191.239,248.963,32.0,894.77,258.344,0.0
8813,191.0,0.0,16.39,1.0,0.0,5.14,0.0
8814,59.0,2747.54,194.895,71.0,3114.02,241.855,0.0
8815,26.0,5723.675,785.685,34.0,3352.3,529.516,0.0
8816,24.0,3732.225,193.465,30.0,2383.125,273.172,0.0
8817,18.0,0.0,159.35,41.0,1128.67,345.526,0.0
8818,22.0,22212.585,226.335,66.0,13455.753,531.874,0.0
8819,10.0,3283.43,157.44,41.0,9891.58,436.778,0.0
8820,317.0,62354.64,2129.77,83.0,0.0,633.32,0.0
8821,5.0,744.03,18.06,48.0,3689.23,161.607,0.0
8822,28.0,4005.91,142.95,76.0,13676.77,1456.855,0.0
8823,48.0,11545.96,471.633,37.0,4283.42,378.095,0.0
8824,49.0,2385.04,388.518,43.0,812.12,191.968,0.0
8825,7.0,8627.6,122.965,41.0,427.46,356.885,0.0
8826,199.0,0.0,15.51,1.0,0.0,4.62,0.0
8827,35.0,2566.9,314.535,42.0,5192.958,610.932,0.0
8828,30.0,9927.735,339.273,136.0,14109.57,412.597,0.0
8829,27.0,5850.936,365.198,34.0,14254.005,577.568,0.0
8830,66.0,2740.25,278.445,214.0,10571.195,900.602,0.0
8831,18.0,10789.13,109.46,74.0,9755.863,285.165,0.0
8832,111.0,0.0,321.89,0.0,0.0,0.0,0.0
8833,18.0,412.8,339.69,35.0,646.65,367.36,0.0
8834,202.0,0.0,16.3,1.0,0.0,8.04,0.0
8835,102.0,1720.96,635.946,76.0,23495.8,878.54,0.0
8836,32.0,7641.52,279.6,33.0,7225.71,662.4,0.0
8837,27.0,14540.62,733.305,29.0,6657.94,411.21,0.0
8838,32.0,9313.62,357.535,43.0,1068.835,520.211,0.0
8839,58.0,2478.79,602.757,52.0,9808.213,302.03,0.0
8840,24.0,1867.564,356.623,18.0,476.1,136.24,0.0
8841,14.0,1166.725,139.87,74.0,1820.49,687.115,0.0
8842,95.0,0.0,578.86,131.0,0.0,506.2,0.0
8843,40.0,0.0,264.58,24.0,0.0,63.379,0.0
8844,76.0,27104.63,517.576,116.0,117136.775,775.112,0.0
8845,19.0,4427.87,184.22,54.0,22453.87,626.003,0.0
8846,40.0,23419.15,814.411,80.0,291237.24,1743.406,0.0
8847,67.0,33378.25,327.62,33.0,20294.043,663.724,0.0
8848,28.0,8653.245,669.169,27.0,4377.42,250.857,0.0
8849,58.0,30038.025,767.953,50.0,3718.86,57.404,0.0
8850,45.0,4717.71,222.71,61.0,3804.065,234.036,0.0
8851,16.0,358.59,268.23,23.0,4549.98,183.796,0.0
8852,51.0,9634.88,577.217,61.0,5341.18,742.885,0.0
8853,390.0,7374.16,2478.27,200.0,0.0,1499.07,0.0
8854,24.0,6055.385,236.1,43.0,5927.175,397.472,0.0
8855,96.0,30181.504,761.095,149.0,73016.144,1346.771,0.0
8856,329.0,0.44,192.55,82.0,0.0,86.82,0.0
8857,210.0,0.0,24.89,1.0,0.0,4.86,0.0
8858,45.0,1986.31,411.657,33.0,9889.65,772.471,0.0
8859,50.0,7540.57,394.414,105.0,117827.34,896.844,0.0
8860,609.0,2394.15,2631.485,610.0,2394.15,2631.535,0.0
8861,17.0,6950.57,306.8,37.0,5033.081,825.382,0.0
8862,87.0,27710.18,1318.719,284.0,17527.885,2824.763,0.0
8863,29.0,0.0,46.76,100.0,0.0,332.92,0.0
8864,149.0,120894.756,1534.971,406.0,45066.598,5748.518,0.0
8865,38.0,13305.16,223.789,86.0,6527.345,715.14,0.0
8866,12.0,11704.33,251.76,15.0,10806.81,193.339,0.0
8867,5.0,2833.76,37.24,41.0,25730.2,1067.329,0.0
8868,400.0,37357.495,860.745,402.0,21114.1,1525.21,0.0
8869,2.0,77842.0,23.81,38.0,2255.05,295.481,0.0
8870,21.0,6859.675,340.192,22.0,4118.07,375.685,0.0
8871,23.0,7922.338,236.662,73.0,53036.49,627.492,0.0
8872,41.0,0.81,140.81,10.0,0.0,20.91,0.0
8873,59.0,26804.044,1074.945,97.0,5695.62,530.524,0.0
8874,28.0,11329.05,826.775,36.0,9274.455,260.231,0.0
8875,17.0,5313.486,300.3,18.0,1698.6,351.8,0.0
8876,229.0,0.0,12.48,1.0,0.0,3.41,0.0
8877,46.0,18984.34,653.0,35.0,12077.755,1519.525,0.0
8878,20.0,18400.94,225.63,79.0,6144.26,643.515,0.0
8879,19.0,3205.133,241.546,39.0,601.22,151.404,0.0
8880,81.0,6730.37,417.485,129.0,6317.73,541.359,0.0
8881,25.0,16234.915,387.41,32.0,10699.064,279.924,0.0
8882,34.0,3461.355,491.965,32.0,17296.21,382.288,0.0
8883,23.0,3304.135,193.66,78.0,8010.764,627.094,0.0
8884,37.0,13882.771,561.845,242.0,3517.607,274.022,0.0
8885,79.0,14573.647,742.533,108.0,48801.325,822.094,0.0
8886,7.0,2791.55,69.855,55.0,6706.105,187.603,0.0
8887,574.0,0.0,756.27,204.0,0.0,118.31,0.0
8888,63.0,5064.14,697.49,63.0,0.0,110.332,0.0
8889,37.0,11098.561,814.482,43.0,6474.67,1129.73,0.0
8890,24.0,14814.623,652.99,26.0,495.15,237.33,0.0
8891,19.0,1916.26,298.35,65.0,708.284,439.262,0.0
8892,1434.0,7584.841,373.486,1432.0,3395.02,594.266,0.0
8893,33.0,18087.012,341.806,40.0,18296.29,3859.522,0.0
8894,738.0,0.0,1873.64,127.0,7130.189,342.888,0.0
8895,2079.0,0.0,7548.207,1163.0,0.0,8811.013,0.0
8896,19.0,1422.865,223.83,26.0,8194.735,202.842,0.0
8897,26.0,1690.036,216.301,36.0,6172.33,542.099,0.0
8898,201.0,0.0,16.5,1.0,0.0,2.31,0.0
8899,107.0,13160.02,1097.282,199.0,26414.961,858.572,0.0
8900,148.0,0.0,251.077,606.0,0.0,234.494,0.0
8901,130.0,57490.1,336.528,185.0,29087.48,200.254,0.0
8902,0.0,0.0,0.0,37.0,23174.91,369.889,0.0
8903,3012.0,0.0,58.85,3039.0,0.0,53.35,0.0
8904,18.0,13377.62,230.12,53.0,11153.298,506.88,0.0
8905,240.0,0.0,12.28,1.0,0.0,3.4,0.0
8906,60.0,3906.43,118.203,79.0,13777.83,436.857,0.0
8907,42.0,54959.375,537.694,54.0,35430.345,491.314,0.0
8908,0.0,0.0,0.0,44.0,12102.88,264.52,0.0
8909,201.0,102899.635,4914.04,204.0,45482.8,6157.065,0.0
8910,47.0,4576.45,486.545,88.0,10613.155,1158.292,0.0
8911,82.0,2713.166,240.304,65.0,2815.214,360.686,0.0
8912,13.0,15946.74,240.8,24.0,9887.765,277.938,0.0
8913,201.0,0.0,15.27,1.0,0.0,3.74,0.0
8914,42.0,686.87,700.03,8.0,0.0,29.69,0.0
8915,34.0,10352.875,563.92,25.0,1033.68,141.525,0.0
8916,102.0,17271.556,977.437,162.0,6655.3,1110.372,0.0
8917,28.0,8936.04,436.29,33.0,13521.99,317.909,0.0
8918,38.0,2825.25,326.49,50.0,2736.276,422.064,0.0
8919,9.0,2343.233,140.16,36.0,5946.727,300.243,0.0
8920,18.0,13045.43,424.11,72.0,61122.797,512.751,0.0
8921,90.0,8533.14,807.39,118.0,20058.329,1150.718,0.0
8922,19.0,3448.54,690.07,31.0,12880.72,606.866,0.0
8923,53.0,0.0,470.175,95.0,358392.2,605.444,0.0
8924,9.0,0.0,56.629,138.0,0.0,12.18,0.0
8925,129.0,14323.1,926.79,65.0,29846.495,1376.666,0.0
8926,67.0,57822.4,1185.24,123.0,40772.88,1358.818,0.0
8927,20.0,2456.0,113.525,21.0,1278.489,207.265,0.0
8928,10.0,6787.715,64.925,37.0,2340.92,237.51,0.0
8929,240.0,0.0,14.48,1.0,0.0,3.27,0.0
8930,96.0,49568.75,1789.075,216.0,30117.93,3004.264,0.0
8931,22.0,17014.3,381.02,32.0,21238.989,260.178,0.0
8932,36.0,11525.842,386.978,76.0,13983.8,1336.537,0.0
8933,15.0,15321.685,176.91,32.0,8462.56,202.48,0.0
8934,252.0,8236.245,801.445,389.0,4129.43,884.62,0.0
8935,103.0,3415.07,668.72,217.0,2158.02,1000.638,0.0
8936,35.0,3066.12,398.38,37.0,9572.01,420.154,0.0
8937,28.0,7435.885,324.01,51.0,6154.539,314.414,0.0
8938,394.0,70552.58,10746.78,81.0,478.96,595.519,0.0
8939,50.0,419.19,305.215,268.0,13395.19,4002.467,0.0
8940,1110.0,0.0,99.96,1.0,0.0,4.24,0.0
8941,36.0,2275.27,209.13,41.0,6813.49,310.52,0.0
8942,110.0,4910.44,2100.63,33.0,0.0,557.149,0.0
8943,18.0,4177.98,203.645,19.0,10146.2,222.171,0.0
